token_address,chain,token_name,contract_name,verified,owner,creator,is_hidden_owner,is_proxy,is_sellable,is_hardcoded_owner,has_source_code,has_abi,total_snippets,mint_function_detected_number,ownership_renounced_number,is_honeypot_suspected_number,delayed_trading_detected_number,transfer_cooldown_detected_number,high_tax_detected_number,blacklist_or_whitelist_detected_number,trading_disabled_possible_number,other_suspicious_detected_number
0x2aCFf77B8B1B01B05b60f71a43e2d4Ee67a86929,bsc,HEBQ,Token,True,0xc0a5d15f76b4026f22e4ececdada31fc0dc6dd83,0xc0a5d15f76b4026f22e4ececdada31fc0dc6dd83,False,False,True,False,True,True,19,1,1,0,0,0,15,2,0,0
0x2aD4Ad376Cd00Fc3eDEaC03E3ba036836B96616D,bsc,Kardinelex,Token,True,0xa1f87eb5b73b5da45c0052952b5c594cdd4920fb,0xa1f87eb5b73b5da45c0052952b5c594cdd4920fb,False,False,True,False,True,True,16,1,1,0,0,0,13,1,0,0
0x2b2E98DCe012d78E82De904154C2314B9aCeb280,bsc,Birdx,,False,0xa2edd123f300e8bfc25a12e8efc0cc3945da57d0,0xa2edd123f300e8bfc25a12e8efc0cc3945da57d0,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x2b7aBBE4202cdF6F6478dFd70C36CD0b60214504,bsc,Track System,,False,0x389327999783d77fbb98a7c035d02b60129c7d8c,0x389327999783d77fbb98a7c035d02b60129c7d8c,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x02b8F1759c1A37c8806C5f171C5D92547B63d15D,bsc,SpiritSwap,,False,0xb9b168bdebbdce12cdfc7263889e985a16eab29a,0xb9b168bdebbdce12cdfc7263889e985a16eab29a,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x2b576084719c8489C1DaB0B45e266Da93E8455C9,bsc,TermoOftend,,False,0x3695c3fbb11e0e8883f10132fcecdbcdfab0888b,0x3695c3fbb11e0e8883f10132fcecdbcdfab0888b,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x2B1c98C3f180FB08f014112b04E61CcCA18E8650,bsc,Bored Floki Yacht Club,BFYC,True,0xccd7d88fa4f8566963561faddef90f7652819c7b,0xccd7d88fa4f8566963561faddef90f7652819c7b,False,False,True,False,True,True,53,5,2,3,1,0,39,2,1,0
0x2B9a25225140A7387aEE9F2830f8119A3a46ce0C,bsc,Bonk Earn,BERN,True,0x8fdbe8d43e738e5b10d76569bea29bf563bd9010,0x8fdbe8d43e738e5b10d76569bea29bf563bd9010,False,False,True,False,True,True,7,2,1,1,0,0,3,0,0,0
0x2B80173b92e144e57C6A3354AE3124a2c8f9446b,bsc,Rune,,False,0xa01d22cfa829e62bb28570aaeaab9890e0446a69,0xa01d22cfa829e62bb28570aaeaab9890e0446a69,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x2BB1236679b88Fc5c1746E0a2Fa45f80164F64c1,bsc,GPEX,,False,0xc18e35d07de7bd927e5137260a920073bc588d88,0xc18e35d07de7bd927e5137260a920073bc588d88,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x2bd15516eE1D662C77c2c618653f1F784c5cE542,bsc,Tiger Eggs Coin,TIGEREGGS,True,0x4d4b997da6d747396f28ba8d363037b27c1e21c0,0x4d4b997da6d747396f28ba8d363037b27c1e21c0,False,False,True,False,True,True,53,5,2,3,1,0,39,2,1,0
0x2c571C9dff67cB6974241C4fe0e8782bc126Fb24,bsc,Tekkan,ERC20Token,True,0x302360de95414c352f7f327184ad852012414e1b,0x302360de95414c352f7f327184ad852012414e1b,False,False,True,False,True,True,9,1,2,0,0,0,0,6,0,0
0x2c39947FAe4907666A609374809C8cC279409B54,bsc,Degage,,False,0xf6363c616354028982d8de39fb7093c3df4c3435,0xf6363c616354028982d8de39fb7093c3df4c3435,False,,False,,False,False,0,0,0,0,0,0,0,0,0,0
0x2c8927Fb1C56884a4aC7dAaab37Eccc7aAcd7880,bsc,uPlexa,,False,0x2d76c2da72e00e6bf58d22c3e22669cf5d76ed6d,0x2d76c2da72e00e6bf58d22c3e22669cf5d76ed6d,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x2C02dD89d2772a786028951732B0B81E3f2e1a9A,bsc,Power Ranger Finance,PowerRanger,True,,0x0d734351c595e02f727159f13f5f6e455f71e6a0,True,False,True,False,True,True,51,5,2,3,0,0,41,0,0,0
0x2C6C7984856b9a07aB54f4d41bf8c0251Dad6033,bsc,Klever Club Token,,False,0xa45a0224b59623937d5c873e6db933512ba39e6e,0xa45a0224b59623937d5c873e6db933512ba39e6e,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x2C40F693b1a3dEF5Dc47E1df7Fb03E1c78d11105,bsc,Lethean,,False,0xbf5f4da5e40be1275b82600d046610e4fe6758da,0xbf5f4da5e40be1275b82600d046610e4fe6758da,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x2C5967Ebc941742C08CCF4814E4BD71Db8E2CA02,bsc,ASTAKE FINANCE,ASTAKEFINANCE,True,0xfce5fbb3fcd293b906e51ce2daab4556c1795039,0xfce5fbb3fcd293b906e51ce2daab4556c1795039,False,False,True,False,True,True,5,3,2,0,0,0,0,0,0,0
0x2C730720Ab143Bc9A23E52Ac89852681A91d7E64,bsc,APIX Token,TestToken,True,0xc18e35d07de7bd927e5137260a920073bc588d88,0xc18e35d07de7bd927e5137260a920073bc588d88,False,False,True,False,True,True,19,0,1,0,0,0,15,3,0,0
0x2C9944E778eFB5A1e4D6c19D679EAc81A13987bB,bsc,Tiger Champ,,False,0x3f7c84d95269a03e9126db7571c63f26aa488ab5,0x3f7c84d95269a03e9126db7571c63f26aa488ab5,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x2Ca16811b40C0c145ceA2BF4e6E991d797757B1a,bsc,XBridge,ERC20Token,True,0x69d29eddb445dd826774fea8bcff8858d307903f,0x69d29eddb445dd826774fea8bcff8858d307903f,False,False,True,False,True,True,9,1,2,0,0,0,0,6,0,0
0x2cB33a4ae41c31ca1f5C40cA10C564eAd48f7760,bsc,KEPLER WEB 4.0,SpecialToken,True,0xfbf11ac0eefb49f02830184d3b50498275edb490,0xfbf11ac0eefb49f02830184d3b50498275edb490,False,False,False,False,True,True,0,0,0,0,0,0,0,0,0,0
0x2Cb4dB81490630b4a0A148b025D88Bf2e492bF86,bsc,SAINT,CoinToken,True,0xbba1d01a12762377c9ef06ff8bb49b7e70b4615b,0xbba1d01a12762377c9ef06ff8bb49b7e70b4615b,False,False,True,False,True,True,5,1,0,0,0,0,0,4,0,0
0x2Cb71cdf130Ea2B50535260Ef3dF6C772D474101,bsc,ATM Chain,TestToken,True,0x463997667d8d5b783da5fee54712b0db4e63dfeb,0x463997667d8d5b783da5fee54712b0db4e63dfeb,False,False,True,False,True,True,19,0,1,0,0,0,15,3,0,0
0x2cba52bFF9e514bE93418099c5d02963891D78B1,bsc,Basis Share,BAS,True,0x33148c4c069d7035a493a067cf2db73c35d9f325,0x33148c4c069d7035a493a067cf2db73c35d9f325,False,False,True,False,True,True,7,2,1,1,0,0,3,0,0,0
0x2d0BB994a40089113409BB6Fe7829046043b5Cd7,bsc,CryptoBillionaires,CryptoBillionaires,True,,0x20c9de75648ea58615d2a8eb3c1df7bd719c10c9,True,False,True,False,True,True,53,5,2,3,1,0,39,2,1,0
0x2D3c305b52c386702C4A5208013efB0a17b30277,bsc,SotoAsa,,False,,0x6b79a54b6d30e71eab11c1a05f0d5687b384c7ac,True,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x2da15824a4f69eFCd6Cb905f8881001b7765D1e2,bsc,MOONFIRE,CoinToken,True,,0xb178a788b635b48e49a4256ae275698478a96dc6,True,False,True,False,True,True,51,6,2,3,0,0,40,0,0,0
0x2Da5f4E93045e6BbcA0de3719048b2ea2E851D0d,bsc,AeroDynamo Token,,False,0x57a09a60d5cca2872c5a272ef4a3bd1b64977859,0x57a09a60d5cca2872c5a272ef4a3bd1b64977859,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x2dBF59F42c746802f8B47AeeEc010E294D455bAe,bsc,Reptitle,,False,0xe0263ec4e014530d541133ce49bccf54554f9ae7,0xe0263ec4e014530d541133ce49bccf54554f9ae7,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x2dCc912794961F01637d8F23898543b816d4486c,bsc,MarsX,,False,0x7ac91fc2eba6283e60210760dd02254b3700ea96,0x7ac91fc2eba6283e60210760dd02254b3700ea96,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x2DD2ed1979091cb8783a0913feeB45c3ae161ba1,bsc,Quantum Dots,,False,0xe52fd7050308a3c8f91f357321fba06ddf27f369,0xe52fd7050308a3c8f91f357321fba06ddf27f369,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x2deC25D94989aB8DDD3b01d8FD9966b5da8F95C1,bsc,Tiden,,False,0xba32d2ac3443c8c028900252c08d087480fb11be,0xba32d2ac3443c8c028900252c08d087480fb11be,False,,False,,False,False,0,0,0,0,0,0,0,0,0,0
0x2e130AA67e0E12Fe2C40ac7A8d195bA94877fFAe,bsc,CHATGBT AI,SpecialToken,True,0x216498a510d04e1acdcecdda450547326e1aeee1,0x216498a510d04e1acdcecdda450547326e1aeee1,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0
0x2e6924F491f676218eF65150baC75154e106e8D4,bsc,Maximus,Maximus,True,0x10316ffdfdba52a244c8461c7dfda420bcf7538b,0x10316ffdfdba52a244c8461c7dfda420bcf7538b,False,False,True,False,True,True,63,5,2,3,0,0,53,0,0,0
0x02E0E130c63930528204256C12d055C3e5a4FfB3,bsc,STARGATE LLC TOKEN,TestToken,True,0xe58164a6ebc9d5d10220697c7dfbb872c1c65dd3,0xe58164a6ebc9d5d10220697c7dfbb872c1c65dd3,False,False,True,False,True,True,19,0,1,0,0,0,15,3,0,0
0x2EA497Cc542Bca37AA4593d63071A0099a3E29d8,bsc,BabySafemoon,,False,,0x83c69ae77e7cd0a4712dbba609805da8f818c082,True,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x2eD3fD4C434fB96b1bd6dB6d51A94d82d70F2058,bsc,Synchro Moon,,False,0x32b99d080993ba61941c879a75822028f5e6a0c2,0x32b99d080993ba61941c879a75822028f5e6a0c2,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x2Eda944a3076faf8131Ed33B49d304E31fe1aB7D,bsc,Atari Token,,False,0x624be9bc11e8fada9649378922195bc459ce405a,0x624be9bc11e8fada9649378922195bc459ce405a,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x2EdB9f3BD16561De30Ce187B4B216F08168cBf1F,bsc,GLG,Token,True,0xb8dd4fefaeb43b6726d671987f010ca24bd2b586,0xb8dd4fefaeb43b6726d671987f010ca24bd2b586,False,False,True,False,True,True,3,1,1,0,0,0,0,1,0,0
0x2EE1c951e32bbA415cD948d6a7D3539C261C64F1,bsc,VaultGold,VaultGold,True,0x849ec186639fc61ccc192d70139396f7db1027f8,0x849ec186639fc61ccc192d70139396f7db1027f8,False,False,True,False,True,True,45,3,2,4,0,1,32,3,0,0
0x2f88A49fc0e5c9170194c61627BE862Ef81bdB2c,bsc,RUBY COIN,SpecialToken,True,0x36b42014a621ce19cbb3df90ba20e6d0edfe90c7,0x36b42014a621ce19cbb3df90ba20e6d0edfe90c7,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0
0x2F3D1837B0Bf2148253849BEfb9e700712546eCc,bsc,Sofinex,,False,0x7639b90e96515499026ee03d57babf109b7978ea,0x7639b90e96515499026ee03d57babf109b7978ea,False,,False,,False,False,0,0,0,0,0,0,0,0,0,0
0x2F8543230d354de53FF7241e5aB2fc6304C35C0A,bsc,Sebr Association,,False,0x08ec40642dd7e639dfefb83cc3005fdc4b67a390,0x08ec40642dd7e639dfefb83cc3005fdc4b67a390,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x02fC28a223705369Ee8a1fc2f42daff871C7f2Be,bsc,BNM COIN,Token,True,0xe51a50ecc97d77324011021182810a26ead96d92,0xe51a50ecc97d77324011021182810a26ead96d92,False,False,True,False,True,True,3,1,1,0,0,0,0,1,0,0
0x2Ffd1f8C94D2d38195bdECd8066267b6bC1D7eD7,bsc,MNST,Token,True,0xce2fab65658e22ee948dc4aa8eedfffbe277d60c,0xce2fab65658e22ee948dc4aa8eedfffbe277d60c,False,False,False,False,True,True,3,1,1,0,0,0,0,1,0,0
0x3a2Eb078242F8d9C85707a0f4401420Bfd785185,bsc,Soleno,Soleno,True,0x05251a2b8d5ab7af9eccb9592979cf8f5862ea34,0x05251a2b8d5ab7af9eccb9592979cf8f5862ea34,False,False,True,False,True,True,45,3,2,4,0,1,32,3,0,0
0x03a3cDa7F684Db91536e5b36DC8e9077dC451081,bsc,Elonmoon,Elonmoon,True,,0x3d540a63e0e172d3d635619be449c1b6bf47b66c,True,False,True,False,True,True,5,4,1,0,0,0,0,0,0,0
0x3a879bbA3bCDE3A4A0f0C150ea2D2b280F029397,bsc,GemHalla,,False,0x545fdef20e022b69ecbafaed2ca57da978676edb,0x545fdef20e022b69ecbafaed2ca57da978676edb,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x3A5F456E18Ed6BA376ae3b62821e2EC5ECbD22C9,bsc,Mytheria,,False,0x9befa8fecbc7ed2dcc251f0bcc7feaf9b63f89c4,0x9befa8fecbc7ed2dcc251f0bcc7feaf9b63f89c4,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x3A22a40E596013b742DFFa7374318Fa8E0Df10CA,bsc,TVS COIN,Token,True,0xf5ab5a32b6c500dcd0aff7af67eb26af9d630c3e,0xf5ab5a32b6c500dcd0aff7af67eb26af9d630c3e,False,False,True,False,True,True,3,1,1,0,0,0,0,1,0,0
0x3A88c6443181298DE0eBBabBc00F127F405f9CA6,bsc,HyperApe,HyperApe,True,,0x8c0957917d8018fc3d97be8fa6c4d61a49781a53,True,False,True,False,True,True,49,5,2,3,0,0,39,0,0,0
0x3A3407BC50113f41C204959dfFdc1E23Eb4c2D33,bsc,Pengu,SpecialToken,True,0x57ff60c50abdca8bc5be7cb72701eedb14eb7c36,0x57ff60c50abdca8bc5be7cb72701eedb14eb7c36,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0
0x3Ac6F6b3D96933Bf21B0189113Dc65AeC6Cec881,bsc,MARSLAUNCHER,MARSLAUNCHER,True,,0x267423670d193c91e2473f358fa7840dee108c3e,True,False,True,False,True,True,49,5,2,3,0,0,39,0,0,0
0x3ae197a10678DB3d0aB991b68e0f6Ceff7028b42,bsc,Fincut Solutions,TestToken,True,0x7997e7cdbc7a6e0d3248cb39473750eb0fec575e,0x7997e7cdbc7a6e0d3248cb39473750eb0fec575e,False,False,True,False,True,True,19,0,1,0,0,0,15,3,0,0
0x03AF29b33c20A046Fc53674AfB009a1a0F4d5A80,bsc,Sirius Crypto Capital,TestToken,True,0xcf4a674a557cc96790e45751dc060cc5c689f112,0xcf4a674a557cc96790e45751dc060cc5c689f112,False,False,True,False,True,True,19,0,1,0,0,0,15,3,0,0
0x3B37A9caF74ead14E521D46AF0bF00737d827828,eth,History of Pepe,HistoryPepe,True,,0x49a61d305bbe38527b5848c811baa32132ecd4e1,True,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0
0x3B129Ea1eBf78478DE8D7AAc9cC67aBEABA0E216,bsc,GemNanoHunt,,False,0xac08e29d58037106ef24cdd02d965a72475986b0,0xac08e29d58037106ef24cdd02d965a72475986b0,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x3B3691d4C3EC75660f203F41adC6296a494404d0,bsc,Catcoin,CATCOIN,True,,0xddb5f62ee4cf12cd4ba6f4f98ed6358269d04447,True,False,True,False,True,True,12,0,1,0,0,0,11,0,0,0
0x3BB55Ba11f1A220c7C1e15b56E6cF9c69519c50F,bsc,King Dog Inu,KingDogInu,True,0xdaa3d3487af16354181603e13d4272c0f8aee42b,0xdaa3d3487af16354181603e13d4272c0f8aee42b,False,False,True,True,True,True,54,5,2,3,0,0,44,0,0,0
0x3bcBc2231d208d7063B8E8aB370008D925FA2e10,bsc,BRJ,Token,True,0x7cb92eae221742471080439ab5ad20f957c28c6d,0x7cb92eae221742471080439ab5ad20f957c28c6d,False,False,True,False,True,True,3,1,1,0,0,0,0,1,0,0
0x3bE0E6C627AA5bB917D7251011b6160aCDa844D8,bsc,Detsala,,False,0x51f80cfa21f003bd60e1f12c1d2abdc440218003,0x51f80cfa21f003bd60e1f12c1d2abdc440218003,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x3c9C304Ba66A1deB6BE797F8660Ba6683BBd0Cdc,bsc,Orbit Bank,TestToken,True,0xcf4a674a557cc96790e45751dc060cc5c689f112,0xcf4a674a557cc96790e45751dc060cc5c689f112,False,False,True,False,True,True,19,0,1,0,0,0,15,3,0,0
0x3C3a8a835d72a3f3ad287Dd80FCA932eF557372b,bsc,MOPS INU,BEP20Token,True,,0x9a22e092ffff1ab3380d8cf8386ed47ecd604b1e,True,False,True,False,True,True,3,2,1,0,0,0,0,0,0,0
0x3C3DCc5349ff730a00a518709696EC31A4201A4A,bsc,Thtr,TeamToken,True,,0x4fa1ba20e4a6780d1a67f428269eaca3a07d9696,True,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0
0x3C371aeC5A9b92954261c1307fD1819C32f12fa6,bsc,HUMANOID AI,SpecialToken,True,0x53152ac868ac9bfcda4fb4bcfc601eb1582e8219,0x53152ac868ac9bfcda4fb4bcfc601eb1582e8219,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0
0x3cc5FaFfc492429592e6AF3D2C0e54e4FD5509b7,bsc,GRAPE APE,GRAPE,True,0xaf0d04d48f398917012a328a5764931f8680353c,0xaf0d04d48f398917012a328a5764931f8680353c,False,False,True,False,True,True,53,5,2,3,1,0,39,2,1,0
0x3Cd0b1C6A96fa96D1b31De5F9FF8C39a4218140E,bsc,Chirpley,,False,0x9160c11bbfe59162671a5003ed18514e77613a30,0x9160c11bbfe59162671a5003ed18514e77613a30,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x3d117Fe53D9f5bfEe61Aa321C068010e340D196b,bsc,DogeKing,DogeKing,True,0x8dda30e525711f6b74b39872edcf10e746f61259,0x8dda30e525711f6b74b39872edcf10e746f61259,False,False,True,False,True,True,53,5,2,3,1,0,39,2,1,0
0x3d33132d0bc35467eF332C1d83614B7fe7cc3B6D,bsc,STU COIN,Token,True,0xfd8a3dbe02d3466f49715e03241e758d557ea130,0xfd8a3dbe02d3466f49715e03241e758d557ea130,False,False,False,False,True,True,3,1,1,0,0,0,0,1,0,0
0x3D42bc89fA3b1E23338671E4d5834551a8A9dA16,bsc,Tige Inu,SpecialToken,True,0x3e4ce600376f7aa60b4d61e5cb3f66719b677072,0x3e4ce600376f7aa60b4d61e5cb3f66719b677072,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0
0x3D55136F3EF23876B7Cf297B4d9a64Da96a2676a,bsc,Baby Bitcoin,ERC20Token,True,0xf0f3569bbc6ef097e3ccccb95b539e68e57e2d06,0xf0f3569bbc6ef097e3ccccb95b539e68e57e2d06,False,False,True,False,True,True,9,1,2,0,0,0,0,6,0,0
0x3DD6B1a234e68102F01E0d6Ae17C9e0301c29724,bsc,Konferta,Token,True,0xa8a844ac3566999f3ad7f96197a1236e8bb50ac8,0xa8a844ac3566999f3ad7f96197a1236e8bb50ac8,False,False,True,False,True,True,16,1,1,0,0,0,13,1,0,0
0x3Df45Ba51202C1a94566D65977552725213c7846,bsc,SafeShiba,,False,0x3b1a2c7e604aaf26f88b4fa2e2c14cee66018371,0x3b1a2c7e604aaf26f88b4fa2e2c14cee66018371,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x3e0b5807515756635c6347CDeeBF95946E604BCF,bsc,Facebook Metaverse,FacebookMetaverse,True,0x4900eb2a4cf386e41214e0ac99a0d6e835c08973,0x201d3aaafa872e9ea6d82e465a6a776d1ff2523c,False,False,True,True,True,True,56,3,5,7,0,0,41,0,0,0
0x3e0D23f52ddFBaA0687eFd9A4488E98CD7EEe3dF,bsc,Web3Tools,,False,0x3ff76a8e36e8555feed32f0c63084b31e6abcfac,0x3ff76a8e36e8555feed32f0c63084b31e6abcfac,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x3e687568b2984FCa0e3a71C1D7A07901f7362b23,bsc,LEGALIZE,LEGALIZE,True,,0xc97ba78e818b1628c0848699cd3d0fd109d28333,True,False,True,False,True,True,49,5,2,3,0,0,39,0,0,0
0x03E1D474e986B3aa7D5084F06b9056aAdBD0C183,bsc,KRAN COIN,Token,True,0xb6ba756c7bd714472a4b5dbfd53873b2d21f0095,0xb6ba756c7bd714472a4b5dbfd53873b2d21f0095,False,False,True,False,True,True,3,1,1,0,0,0,0,1,0,0
0x3E7bfb1971EF2A344BFB23B56E43e0621dcBC3E9,bsc,LittleteoBSC,LittleteoBSC,True,,0x96412b90ea9e9146461b42a678ccf479f6849e93,True,False,True,False,True,True,49,5,2,3,0,0,39,0,0,0
0x3E28A55e76754f4f2C492933a2bc0188F1Ca7765,bsc,PGT COIN,Token,True,0x83bb1650a7a4122e62e6ada17497a04f566a02ba,0x83bb1650a7a4122e62e6ada17497a04f566a02ba,False,False,True,False,True,True,3,1,1,0,0,0,0,1,0,0
0x3E2301Cdb1359647bBaa885bfedA0137d1C29eb8,bsc,Choco Doge,CDOGE,True,0x01a0e28b02f3463ecfa5edc72e1ef3dcdc5c18b1,0x414c7ce1961ae4cede5bfba9735098d1013cddf5,False,False,True,True,True,True,0,0,0,0,0,0,0,0,0,0
0x3E362283B86C1b45097CC3FB02213b79CF6211Df,bsc,CATCOIN,Catcoin,True,0x2c3b0b62c83b3885e7439d81dc0793db9d805fed,0x2c3b0b62c83b3885e7439d81dc0793db9d805fed,False,False,True,False,True,True,31,3,1,3,0,0,22,0,2,0
0x3E9712fb52efeeCB4De757789ff1F608c892eD6F,bsc,Melanoid,,False,0xd2f815bb5896221277c02ce2db779f0482636ee1,0xd2f815bb5896221277c02ce2db779f0482636ee1,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x3Ee0Fe3a9A3a3ED690C5Ae779D6b4BdD4AfD8554,bsc,SEIKO FINANCE,SpecialToken,True,0x17ff719063ea782e3fd1d69df5c7d623cfb038de,0x17ff719063ea782e3fd1d69df5c7d623cfb038de,False,False,False,False,True,True,0,0,0,0,0,0,0,0,0,0
0x3f8f1B9Ff0120254Aba409b8F2151374341F9177,bsc,Finxflo,,False,0xf00174629f189fe11582c9235a4a3fb2d492f193,0xf00174629f189fe11582c9235a4a3fb2d492f193,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x3f30b6169B2178fA205A7a77E8823D2B359E7224,bsc,Dentrocoin,Dentrocoin,True,0xfded73aaa200a636d77771c512f9000ee7a4c772,0xd822ee8ae555d721f55d31184fb3ae3c8d521fcf,False,False,True,False,True,True,5,1,0,0,0,0,0,4,0,0
0x3f32c703352f7af052fb04c8a57845C3E70b8b61,bsc,Vatixlema,Token,True,0x7397a4a1251398bbfdd02279b44b36922ca41762,0x7397a4a1251398bbfdd02279b44b36922ca41762,False,False,True,False,True,True,16,1,1,0,0,0,13,1,0,0
0x3F4C0409645C71d06Ca3CE1c580F55B41d6b08e4,bsc,Monolith,,False,0xfd4aa95b49bc57a4539deca057ea57035dd84327,0xfd4aa95b49bc57a4539deca057ea57035dd84327,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x3F54E83281C3b89bA9c401A85096ad9bc39045ca,bsc,LEGO FLY,SpecialToken,True,0x36edde702cc67374a633870911b81beb82defb61,0x36edde702cc67374a633870911b81beb82defb61,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0
0x03F437e4dCBa0473909d80B471aA7141b7D1d1eB,bsc,ELONYUP,ElonYup,True,,0xd504f25ab859219147db86da84123894e90ad525,True,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0
0x3F8470484286715537Af24EB5362AEEEFd58606f,bsc,Shiba Akita,SafeToken,True,,0x463a7e4bf25df1d230c17e8e6c91f44f069603a5,True,False,True,False,True,True,54,3,5,7,0,0,39,0,0,0
0x03fD0277dE9795c0F23b8bFd96146C5c6B63b666,bsc,HorusCoin,HorusCoin,True,,0x2d24009a8a451d4ea405423dbac31db1ea0d2564,True,False,True,False,True,True,49,5,2,3,0,0,39,0,0,0
0x3ff9c027DFd25DC3c0ae25d9e152965f13a4d2c2,bsc,DeepOnion,,False,0xba80625a0eead910a9170b5d80961438fda81de7,0xba80625a0eead910a9170b5d80961438fda81de7,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x4a3d2EB3B6F2959e598c6d9A86Df676Fdc593d37,bsc,Little Doge,LittleDoge,True,0x4ddcca971786361701fba8c28e4c6fceb8e6dbb0,0x4ddcca971786361701fba8c28e4c6fceb8e6dbb0,False,False,True,False,True,True,1,1,0,0,0,0,0,0,0,0
0x4a71B4dDfaaE667dCfDb5EF4651568A4899D4742,eth,SpookyWookyHarryInu,SpookyWookyHarryInu,True,0x10316ffdfdba52a244c8461c7dfda420bcf7538b,0x10316ffdfdba52a244c8461c7dfda420bcf7538b,False,False,True,False,True,True,45,3,2,4,0,1,32,3,0,0
0x4A46E9569CB328e6c5d7423008dc59487A0E0473,bsc,Space Doge,,False,0x2146c48274f54bf86f74195f5c52915f61d14578,0x2146c48274f54bf86f74195f5c52915f61d14578,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x4A909cd0939b1c5055A7903408ddcE591C85460F,bsc,CellToken,CellToken,True,0x5637fa87f379920316779d42d00a460c5c1079a2,0x5637fa87f379920316779d42d00a460c5c1079a2,False,False,True,False,True,True,53,5,2,3,1,0,39,2,1,0
0x4Ad65c412Fa1531CcA22CBe956E2Ea871eC8D80b,bsc,Token Mine Systems,,False,0x624be9bc11e8fada9649378922195bc459ce405a,0x624be9bc11e8fada9649378922195bc459ce405a,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x4AeF09c9bd4f6EDbe87C5f944fD54Ff831f8261e,bsc,Elon Fan,,False,0xd72b649aec3ba45cd81f49e2bb0ae399a331628d,0xd72b649aec3ba45cd81f49e2bb0ae399a331628d,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x4b3430988f5d3B72ad30274Ca8b68B1C9e8133B2,bsc,IL CAPO OF CRYPTO,SpecialToken,True,0x68ab2398a0897eae1b32cb8059bf2bef32e16bcf,0x68ab2398a0897eae1b32cb8059bf2bef32e16bcf,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0
0x4b3829a08DbECbB31c3907b76931700AaF1E2F58,bsc,Soviet Token,SovietToken,True,,0x4d47d3a46dbc6269b6487dbb2cf2b53804720b76,True,False,True,False,True,True,51,5,2,3,0,0,41,0,0,0
0x4B1CAEDA64e88f44Bd02764a21a10b975F87668F,bsc,AxieZilla,AxieZilla,True,0x058df9b962831b18cf81cb110dbc1681de81b5ac,0x058df9b962831b18cf81cb110dbc1681de81b5ac,False,False,True,False,True,True,63,5,2,3,0,0,53,0,0,0
0x4B7dfe0cE8BC3129f2ef37DB7fd0558b039D1799,bsc,Nvidia MineCoin G,NvidiaToken,True,0x4b1cae5a1d3fe7eee3123cfffcfb83cda6067313,0x4b1cae5a1d3fe7eee3123cfffcfb83cda6067313,False,False,True,False,True,True,49,5,2,3,0,0,39,0,0,0
0x4B48821B9Bf2621e4cD4c3255083f04083c3B37e,bsc,ElonMoney,ElonMoney,True,,0x0e7316b54c6f0b03bfb5177935d0efe7eb5bc888,True,False,True,False,True,True,28,1,1,0,0,0,26,0,0,0
